customer_id,first_order_date,last_order_date,frequency,monetary,avg_review,cancelled_orders,returned_orders,total_orders,preferred_category,preferred_payment,avg_delivery_days,avg_discount_rate,recency_days,customer_age_days,avg_order_value,cancel_rate,return_rate,churn,has_delivered_order
CUST01377,2022-09-07,2023-12-17,4,2240066.02,4.5,0,0,4,Beauty,COD,2.0,0.16249999999999998,14,480,560016.505,0.0,0.0,0,1
CUST01378,2022-09-21,2023-09-04,3,190934.37,3.6666666666666665,0,0,3,Beauty,Bank Transfer,10.0,0.10000000000000002,118,466,63644.79,0.0,0.0,0,1
CUST01379,2021-06-17,2023-07-01,2,1169998.78,4.0,0,0,2,Beauty,Debit Card,3.0,0.125,183,927,584999.39,0.0,0.0,1,1
CUST01380,2021-03-22,2023-10-05,2,1244502.71,5.0,0,0,2,Electronics,Debit Card,7.5,0.075,87,1014,622251.355,0.0,0.0,0,1
CUST01381,2021-08-15,2022-08-27,2,180125.57,4.5,0,1,2,Fashion,E-Wallet,2.0,0.175,491,868,90062.785,0.0,0.5,1,1
CUST01382,2021-11-12,2023-06-25,3,747493.87,2.3333333333333335,0,0,3,Beauty,Unknown,7.0,0.21666666666666667,189,779,249164.62333333332,0.0,0.0,1,1
CUST01383,2021-05-13,2023-10-29,7,934868.15,3.4285714285714284,0,0,7,Home & Living,E-Wallet,9.666666666666666,0.19999999999999998,63,962,133552.59285714285,0.0,0.0,0,1
CUST01384,2022-04-26,2023-03-01,2,40947.07,2.5,1,0,2,Beauty,Credit Card,11.0,0.25,305,614,20473.535,0.5,0.0,1,1
CUST01385,2021-04-19,2023-02-16,5,3506258.17,3.4,0,0,5,Automotive,Bank Transfer,8.666666666666666,0.09,318,986,701251.634,0.0,0.0,1,1
CUST01386,2021-04-09,2023-11-21,6,8145770.359999999,3.6666666666666665,1,1,6,Electronics,COD,7.0,0.18333333333333335,40,996,1357628.3933333333,0.16666666666666666,0.16666666666666666,0,1
CUST01387,2021-05-01,2023-06-10,7,2820167.54,3.857142857142857,0,2,7,Automotive,E-Wallet,9.5,0.2785714285714286,204,974,402881.07714285713,0.0,0.2857142857142857,1,1
CUST01388,2021-08-14,2023-11-04,5,1469463.74,4.0,1,1,5,Electronics,E-Wallet,11.5,0.19,57,869,293892.748,0.2,0.2,0,1
CUST01389,2022-01-07,2022-06-30,2,1004541.7899999999,3.5,0,0,2,Electronics,Bank Transfer,7.5,0.3,549,723,502270.89499999996,0.0,0.0,1,1
CUST01390,2021-10-23,2023-09-18,6,10575952.42,4.0,0,0,6,Electronics,Credit Card,9.333333333333334,0.15,104,799,1762658.7366666666,0.0,0.0,0,1
CUST01391,2021-02-18,2023-06-30,5,1153476.38,3.8,1,0,5,Electronics,E-Wallet,8.333333333333334,0.06000000000000001,184,1046,230695.27599999998,0.2,0.0,1,1
CUST01392,2022-08-20,2022-12-18,2,3467081.43,4.0,0,0,2,Beauty,Credit Card,5.5,0.15,378,498,1733540.715,0.0,0.0,1,1
CUST01393,2021-03-19,2023-03-15,3,2524930.2199999997,3.3333333333333335,1,0,3,Beauty,Bank Transfer,9.5,0.16666666666666666,291,1017,841643.4066666666,0.3333333333333333,0.0,1,1
CUST01394,2021-01-16,2023-06-02,5,724573.53,4.2,0,0,5,Beauty,Credit Card,8.0,0.06999999999999999,212,1079,144914.706,0.0,0.0,1,1
CUST01395,2021-05-17,2023-02-05,5,2394563.78,4.0,1,1,5,Electronics,E-Wallet,5.666666666666667,0.15,329,958,478912.75599999994,0.2,0.2,1,1
CUST01396,2022-01-18,2023-06-11,3,4556091.61,4.333333333333333,0,0,3,Fashion,Credit Card,5.5,0.049999999999999996,203,712,1518697.2033333334,0.0,0.0,1,1
CUST01397,2023-07-19,2023-12-08,2,4179814.87,5.0,0,0,2,Fashion,COD,12.0,0.175,23,165,2089907.435,0.0,0.0,0,1
CUST01398,2021-03-09,2023-11-20,8,10539434.42,3.625,0,1,8,Electronics,COD,8.0,0.11875,41,1027,1317429.3025,0.0,0.125,0,1
CUST01399,2022-02-02,2022-09-06,4,5056550.35,4.5,0,0,4,Automotive,Bank Transfer,5.666666666666667,0.2125,481,697,1264137.5875,0.0,0.0,1,1
CUST01400,2021-04-27,2023-05-13,2,3738222.06,4.0,0,0,2,Books,Bank Transfer,3.0,0.1,232,978,1869111.03,0.0,0.0,1,1
CUST01401,2021-05-19,2023-05-30,3,152603.69,4.666666666666667,0,1,3,Automotive,Bank Transfer,11.0,0.31666666666666665,215,956,50867.89666666667,0.0,0.3333333333333333,1,1
CUST01402,2021-03-15,2023-04-20,5,1161525.23,4.0,0,0,5,Fashion,Credit Card,7.25,0.2,255,1021,232305.046,0.0,0.0,1,1
CUST01404,2021-08-15,2023-10-09,6,2493198.45,3.3333333333333335,0,0,6,Books,Bank Transfer,9.333333333333334,0.18333333333333335,83,868,415533.075,0.0,0.0,0,1
CUST01405,2023-05-16,2023-11-07,2,748661.8,2.5,0,0,2,Automotive,COD,10.0,0.075,54,229,374330.9,0.0,0.0,0,1
CUST01406,2022-05-06,2023-10-19,2,375284.69,4.0,0,0,2,Automotive,Debit Card,9.5,0.05,73,604,187642.345,0.0,0.0,0,1
CUST01407,2022-06-17,2023-04-23,2,191979.9,5.0,0,0,2,Books,Bank Transfer,3.0,0.075,252,562,95989.95,0.0,0.0,1,1
CUST01408,2021-05-10,2023-10-01,4,1875423.7899999998,3.75,0,0,4,F&B,E-Wallet,9.5,0.1125,91,965,468855.94749999995,0.0,0.0,0,1
CUST01410,2021-04-03,2022-05-28,4,1183506.84,4.25,0,0,4,Electronics,Bank Transfer,10.666666666666666,0.125,582,1002,295876.71,0.0,0.0,1,1
CUST01411,2021-08-25,2023-08-15,4,10078510.51,4.0,0,1,4,Automotive,COD,9.5,0.2375,138,858,2519627.6275,0.0,0.25,0,1
CUST01412,2021-11-10,2022-12-01,2,1179117.36,5.0,0,1,2,Automotive,Bank Transfer,8.0,0.075,395,781,589558.68,0.0,0.5,1,1
CUST01413,2021-02-12,2023-11-09,9,6769738.89,3.6666666666666665,1,0,9,Sports,COD,8.333333333333334,0.17222222222222222,52,1052,752193.21,0.1111111111111111,0.0,0,1
CUST01414,2022-09-12,2022-10-16,2,747993.89,3.5,0,0,2,F&B,Credit Card,9.5,0.175,441,475,373996.945,0.0,0.0,1,1
CUST01415,2021-04-14,2023-04-05,5,2315669.98,4.4,1,0,5,Books,Bank Transfer,9.0,0.05,270,991,463133.996,0.2,0.0,1,1
CUST01416,2021-01-14,2023-08-22,4,893578.11,4.5,1,0,4,Home & Living,Bank Transfer,5.333333333333333,0.2625,131,1081,223394.5275,0.25,0.0,0,1
CUST01417,2021-04-22,2022-04-21,4,2027343.5999999999,4.5,0,0,4,Automotive,Bank Transfer,10.333333333333334,0.15,619,983,506835.89999999997,0.0,0.0,1,1
CUST01418,2021-02-21,2022-04-18,2,2359910.98,4.0,0,0,2,Fashion,Bank Transfer,5.0,0.25,622,1043,1179955.49,0.0,0.0,1,1
CUST01419,2021-01-16,2023-11-29,7,1515868.63,4.142857142857143,0,1,7,Health,Bank Transfer,5.833333333333333,0.08571428571428573,32,1079,216552.66142857142,0.0,0.14285714285714285,0,1
CUST01420,2021-04-12,2023-11-22,8,2033886.81,3.375,0,0,8,Home & Living,Credit Card,7.25,0.05,39,993,254235.85125,0.0,0.0,0,1
CUST01421,2021-04-03,2023-11-02,7,2080153.75,3.5714285714285716,1,0,7,Electronics,Bank Transfer,9.4,0.19285714285714287,59,1002,297164.8214285714,0.14285714285714285,0.0,0,1
CUST01422,2021-05-02,2021-05-02,1,124685.38,3.0,0,0,1,Electronics,COD,6.0,0.0,973,973,124685.38,0.0,0.0,1,1
CUST01423,2022-06-14,2022-07-12,2,867046.3800000001,3.5,0,0,2,Books,COD,8.0,0.0,537,565,433523.19000000006,0.0,0.0,1,1
CUST01424,2021-03-31,2023-04-06,7,7753597.6,2.857142857142857,1,0,7,Beauty,Unknown,10.5,0.07142857142857142,269,1005,1107656.8,0.14285714285714285,0.0,1,1
CUST01425,2022-05-17,2022-09-18,2,389086.57999999996,3.5,0,0,2,F&B,COD,12.0,0.25,469,593,194543.28999999998,0.0,0.0,1,1
CUST01426,2021-05-05,2023-08-21,5,11577329.57,3.6,0,1,5,Automotive,Bank Transfer,6.5,0.16,132,970,2315465.914,0.0,0.2,0,1
CUST01427,2021-07-29,2023-09-26,9,3953728.69,3.7777777777777777,0,0,9,Beauty,E-Wallet,8.4,0.09444444444444446,96,885,439303.1877777778,0.0,0.0,0,1
CUST01428,2021-05-29,2023-03-17,2,239450.55,4.0,0,0,2,Health,Bank Transfer,7.333333333333333,0.15,289,946,119725.275,0.0,0.0,1,0
CUST01429,2022-12-19,2023-02-23,2,91490.93,3.5,1,0,2,Beauty,Bank Transfer,7.333333333333333,0.3,311,377,45745.465,0.5,0.0,1,0
CUST01430,2021-03-19,2023-09-11,5,1727268.73,4.0,1,0,5,Toys,Bank Transfer,4.333333333333333,0.13,111,1017,345453.746,0.2,0.0,0,1
CUST01431,2021-07-09,2023-07-17,4,8170576.51,3.75,0,0,4,Automotive,Bank Transfer,7.333333333333333,0.11249999999999999,167,905,2042644.1275,0.0,0.0,0,1
CUST01432,2023-03-22,2023-07-23,3,305119.18,4.666666666666667,0,0,3,F&B,Credit Card,7.0,0.18333333333333335,161,284,101706.39333333333,0.0,0.0,0,1
CUST01433,2021-12-29,2023-12-26,9,4910670.55,3.5555555555555554,1,0,9,F&B,Credit Card,6.285714285714286,0.18333333333333332,5,732,545630.0611111111,0.1111111111111111,0.0,0,1
CUST01434,2022-10-09,2022-10-09,1,214708.2,5.0,0,0,1,F&B,E-Wallet,10.0,0.1,448,448,214708.2,0.0,0.0,1,1
CUST01435,2022-01-11,2023-12-22,5,4973769.51,5.0,1,0,5,Health,Credit Card,5.0,0.12000000000000002,9,719,994753.902,0.2,0.0,0,1
CUST01436,2021-11-02,2021-11-02,1,33566.48,4.0,1,0,1,Electronics,Credit Card,7.333333333333333,0.15,789,789,33566.48,1.0,0.0,1,0
CUST01437,2021-11-22,2023-09-19,3,3909051.02,4.333333333333333,1,0,3,F&B,Bank Transfer,9.0,0.18333333333333335,103,769,1303017.0066666666,0.3333333333333333,0.0,0,1
CUST01438,2023-04-12,2023-04-12,1,445226.42,3.0,0,0,1,Automotive,Credit Card,14.0,0.2,263,263,445226.42,0.0,0.0,1,1
CUST01439,2021-03-09,2021-12-16,3,3517722.37,4.333333333333333,0,1,3,Automotive,E-Wallet,13.5,0.21666666666666667,745,1027,1172574.1233333333,0.0,0.3333333333333333,1,1
CUST01440,2022-01-08,2023-12-31,5,794468.64,4.2,0,0,5,Automotive,E-Wallet,7.333333333333333,0.13,0,722,158893.728,0.0,0.0,0,1
CUST01441,2021-03-11,2023-09-27,6,5271479.699999999,3.8333333333333335,0,0,6,Beauty,Credit Card,3.5,0.18333333333333335,95,1025,878579.9499999998,0.0,0.0,0,1
CUST01442,2021-11-16,2023-09-05,3,23690882.7,3.6666666666666665,1,0,3,F&B,Credit Card,7.333333333333333,0.25,117,775,7896960.899999999,0.3333333333333333,0.0,0,0
CUST01443,2021-02-15,2023-07-19,8,991442.92,3.0,0,1,8,Electronics,Credit Card,7.5,0.16875,165,1049,123930.365,0.0,0.125,0,1
CUST01444,2021-08-05,2023-04-21,5,2215173.21,4.0,1,0,5,Beauty,Bank Transfer,6.5,0.16999999999999998,254,878,443034.642,0.2,0.0,1,1
CUST01445,2021-04-13,2023-10-21,6,2146487.9699999997,3.3333333333333335,2,0,6,Automotive,Bank Transfer,9.25,0.17500000000000002,71,992,357747.99499999994,0.3333333333333333,0.0,0,1
CUST01446,2022-07-20,2022-09-27,2,2624216.2800000003,5.0,1,0,2,Books,Credit Card,7.333333333333333,0.15,460,529,1312108.1400000001,0.5,0.0,1,0
CUST01447,2021-06-25,2023-10-27,5,1675276.98,3.6,1,0,5,Automotive,Debit Card,8.0,0.07,65,919,335055.396,0.2,0.0,0,1
CUST01448,2021-06-12,2023-11-08,6,9790172.52,3.5,0,0,6,Health,Bank Transfer,8.8,0.016666666666666666,53,932,1631695.42,0.0,0.0,0,1
CUST01449,2021-04-08,2023-04-22,4,1636094.2,3.25,0,0,4,Automotive,Debit Card,6.25,0.25,253,997,409023.55,0.0,0.0,1,1
CUST01450,2021-05-11,2022-03-05,4,1422462.36,3.75,1,0,4,Beauty,E-Wallet,11.0,0.0375,666,964,355615.59,0.25,0.0,1,1
CUST01451,2021-10-19,2023-06-19,5,829161.48,3.2,0,0,5,Home & Living,Bank Transfer,9.0,0.11000000000000001,195,803,165832.296,0.0,0.0,1,1
CUST01452,2021-04-18,2023-11-10,5,933034.64,4.6,0,0,5,Beauty,Debit Card,9.0,0.19,51,987,186606.928,0.0,0.0,0,1
CUST01453,2021-10-08,2023-07-29,2,441243.20999999996,3.0,0,0,2,Books,COD,1.0,0.025,155,814,220621.60499999998,0.0,0.0,0,1
CUST01454,2022-12-29,2023-08-29,3,523245.02,4.0,0,0,3,Books,Bank Transfer,3.5,0.11666666666666665,124,367,174415.00666666668,0.0,0.0,0,1
CUST01455,2021-09-20,2023-11-06,2,598601.11,3.5,0,0,2,Beauty,Credit Card,10.0,0.075,55,832,299300.555,0.0,0.0,0,1
CUST01456,2021-01-04,2023-12-17,6,41197971.91,3.1666666666666665,0,0,6,Beauty,Bank Transfer,6.166666666666667,0.19999999999999998,14,1091,6866328.651666666,0.0,0.0,0,1
CUST01457,2021-01-04,2023-01-12,4,796132.93,3.75,0,0,4,Automotive,COD,7.0,0.1625,353,1091,199033.2325,0.0,0.0,1,1
CUST01458,2021-04-29,2023-06-10,6,2826901.44,4.166666666666667,0,0,6,Fashion,Debit Card,8.0,0.19999999999999998,204,976,471150.24,0.0,0.0,1,1
CUST01459,2022-05-20,2023-04-16,3,1323352.04,3.0,0,0,3,F&B,E-Wallet,6.333333333333333,0.25,259,590,441117.3466666667,0.0,0.0,1,1
CUST01460,2021-06-16,2022-10-12,3,1134720.63,4.333333333333333,0,0,3,Automotive,E-Wallet,7.333333333333333,0.05000000000000001,445,928,378240.20999999996,0.0,0.0,1,0
CUST01461,2022-05-04,2023-04-11,4,1832755.3499999999,3.0,1,0,4,Books,Bank Transfer,6.666666666666667,0.125,264,606,458188.83749999997,0.25,0.0,1,1
CUST01462,2022-07-19,2023-12-03,4,2008176.0899999999,4.0,0,0,4,Toys,Credit Card,7.0,0.2625,28,530,502044.02249999996,0.0,0.0,0,1
CUST01463,2021-07-05,2022-02-06,2,268538.46,5.0,0,0,2,Books,Credit Card,7.333333333333333,0.3,693,909,134269.23,0.0,0.0,1,0
CUST01464,2021-04-23,2021-07-27,2,220416.76,4.5,0,0,2,Electronics,Debit Card,1.5,0.1,887,982,110208.38,0.0,0.0,1,1
CUST01465,2021-02-23,2023-12-12,2,152177.64,3.5,1,0,2,Health,COD,12.0,0.0,19,1041,76088.82,0.5,0.0,0,1
CUST01466,2021-06-03,2021-11-24,5,3015981.5,4.6,0,0,5,Automotive,Bank Transfer,7.0,0.17,767,941,603196.3,0.0,0.0,1,1
CUST01467,2023-09-27,2023-09-27,1,622950.24,4.0,0,0,1,Fashion,E-Wallet,11.0,0.5,95,95,622950.24,0.0,0.0,0,1
CUST01468,2022-03-21,2022-05-18,2,713079.02,2.5,0,0,2,Automotive,Bank Transfer,9.5,0.0,592,650,356539.51,0.0,0.0,1,1
CUST01469,2023-10-08,2023-10-08,1,853736.26,4.0,0,0,1,Toys,Credit Card,14.0,0.15,84,84,853736.26,0.0,0.0,0,1
CUST01470,2023-01-01,2023-01-01,1,424578.14,3.0,0,0,1,Electronics,Credit Card,7.333333333333333,0.5,364,364,424578.14,0.0,0.0,1,0
CUST01471,2021-01-14,2023-11-16,7,3617922.2600000002,4.142857142857143,0,0,7,Electronics,Bank Transfer,7.4,0.17857142857142858,45,1081,516846.03714285715,0.0,0.0,0,1
CUST01472,2021-07-23,2023-12-20,3,3170148.61,4.0,0,1,3,Automotive,COD,14.0,0.05000000000000001,11,891,1056716.2033333334,0.0,0.3333333333333333,0,1
CUST01473,2021-04-14,2023-11-30,6,1687912.28,3.6666666666666665,1,0,6,Health,Bank Transfer,8.333333333333334,0.10833333333333334,31,991,281318.7133333333,0.16666666666666666,0.0,0,1
CUST01474,2021-12-25,2023-11-06,6,4374790.24,4.166666666666667,0,1,6,Automotive,Credit Card,9.75,0.17499999999999996,55,736,729131.7066666667,0.0,0.16666666666666666,0,1
CUST01475,2021-01-11,2023-10-06,4,907886.85,3.5,0,0,4,Automotive,COD,4.0,0.1375,86,1084,226971.7125,0.0,0.0,0,1
CUST01476,2021-03-28,2022-06-30,3,643432.67,3.6666666666666665,0,0,3,Beauty,Debit Card,5.0,0.25,549,1008,214477.55666666667,0.0,0.0,1,1
CUST01477,2021-06-28,2023-06-28,6,1059446.07,3.6666666666666665,0,0,6,Beauty,COD,8.833333333333334,0.08333333333333333,186,916,176574.345,0.0,0.0,1,1
CUST01478,2023-06-27,2023-06-27,1,121434.08,4.0,0,0,1,Electronics,Credit Card,13.0,0.2,187,187,121434.08,0.0,0.0,1,1
CUST01479,2023-01-09,2023-01-09,1,95914.93,3.0,0,0,1,Health,E-Wallet,7.333333333333333,0.5,356,356,95914.93,0.0,0.0,1,0
CUST01480,2023-01-14,2023-02-15,2,832546.17,4.5,0,0,2,Home & Living,Credit Card,7.0,0.5,319,351,416273.085,0.0,0.0,1,1
CUST01481,2021-05-12,2022-12-02,3,1125083.8,3.3333333333333335,0,0,3,Automotive,Bank Transfer,7.5,0.2333333333333333,394,963,375027.93333333335,0.0,0.0,1,1
CUST01482,2021-02-26,2023-10-16,4,1973059.1,4.75,0,1,4,Automotive,Credit Card,9.0,0.0625,76,1038,493264.775,0.0,0.25,0,1
CUST01483,2021-11-03,2023-05-18,6,7738083.300000001,4.166666666666667,0,0,6,Sports,Bank Transfer,8.0,0.25,227,788,1289680.55,0.0,0.0,1,1
CUST01484,2021-03-27,2023-07-15,7,980574.54,4.142857142857143,0,2,7,Fashion,Bank Transfer,3.5,0.20714285714285713,169,1009,140082.07714285716,0.0,0.2857142857142857,0,1
CUST01485,2021-10-03,2023-11-06,4,8061297.91,3.5,0,0,4,Toys,COD,6.333333333333333,0.2625,55,819,2015324.4775,0.0,0.0,0,1
CUST01486,2021-06-24,2023-09-09,6,1961477.31,3.1666666666666665,0,0,6,Beauty,E-Wallet,7.666666666666667,0.09999999999999999,113,920,326912.885,0.0,0.0,0,1
CUST01487,2021-01-09,2022-07-26,4,2552980.8,3.5,1,0,4,Automotive,COD,7.333333333333333,0.1375,523,1086,638245.2,0.25,0.0,1,1
CUST01488,2021-01-31,2023-07-19,4,5903344.84,4.0,1,0,4,Automotive,Unknown,5.333333333333333,0.2,165,1064,1475836.21,0.25,0.0,0,1
CUST01489,2021-03-16,2023-11-21,6,1506820.23,4.333333333333333,0,0,6,Sports,COD,3.25,0.05833333333333334,40,1020,251136.705,0.0,0.0,0,1
CUST01491,2021-07-09,2023-07-07,3,990406.44,2.3333333333333335,0,0,3,Beauty,Debit Card,9.333333333333334,0.049999999999999996,177,905,330135.48,0.0,0.0,0,1
CUST01492,2021-06-12,2023-07-02,6,7145065.97,3.8333333333333335,1,0,6,Automotive,Bank Transfer,5.333333333333333,0.125,182,932,1190844.3283333334,0.16666666666666666,0.0,1,1
CUST01493,2022-02-27,2023-09-26,2,6249840.47,3.5,0,0,2,Electronics,Credit Card,11.0,0.15,96,672,3124920.235,0.0,0.0,0,1
CUST01494,2021-06-01,2023-06-21,7,3840650.07,3.857142857142857,0,0,7,Sports,COD,6.833333333333333,0.08571428571428572,193,943,548664.2957142857,0.0,0.0,1,1
CUST01495,2021-01-26,2023-10-27,7,7215467.57,4.0,1,0,7,F&B,Bank Transfer,7.4,0.07142857142857142,65,1069,1030781.0814285715,0.14285714285714285,0.0,0,1
CUST01496,2021-04-16,2023-06-07,6,2970595.6,4.333333333333333,0,0,6,Beauty,Debit Card,7.333333333333333,0.18333333333333335,207,989,495099.26666666666,0.0,0.0,1,1
CUST01497,2022-11-16,2023-05-12,2,4187547.28,3.5,0,0,2,Books,Credit Card,11.0,0.0,233,410,2093773.64,0.0,0.0,1,1
CUST01498,2022-08-07,2023-04-03,2,381009.33999999997,5.0,0,0,2,Electronics,Bank Transfer,10.0,0.1,272,511,190504.66999999998,0.0,0.0,1,1
CUST01499,2021-01-11,2023-10-15,5,1388631.36,3.2,0,0,5,Home & Living,E-Wallet,14.0,0.11000000000000001,77,1084,277726.272,0.0,0.0,0,1
CUST01500,2022-04-08,2022-05-30,2,225741.83000000002,4.5,1,0,2,Home & Living,Bank Transfer,4.0,0.175,580,632,112870.91500000001,0.5,0.0,1,1
CUST01501,2021-05-21,2023-10-19,5,1073260.25,3.6,0,0,5,Beauty,Bank Transfer,8.666666666666666,0.1,73,954,214652.05,0.0,0.0,0,1
CUST01502,2021-01-01,2021-01-01,1,233879.63,5.0,0,0,1,F&B,Bank Transfer,7.0,0.15,1094,1094,233879.63,0.0,0.0,1,1
CUST01503,2021-01-08,2023-02-09,5,10499409.59,2.8,0,0,5,F&B,Debit Card,8.2,0.04,325,1087,2099881.918,0.0,0.0,1,1
CUST01504,2022-01-26,2022-12-08,3,1615762.8599999999,3.0,0,1,3,Automotive,Bank Transfer,8.5,0.0,388,704,538587.62,0.0,0.3333333333333333,1,1
CUST01505,2021-05-24,2023-10-03,6,1363865.35,3.6666666666666665,0,0,6,Fashion,COD,6.75,0.16666666666666666,89,951,227310.8916666667,0.0,0.0,0,1
CUST01506,2021-10-10,2022-11-03,4,1015242.55,5.0,0,0,4,Automotive,COD,13.0,0.1,423,812,253810.6375,0.0,0.0,1,1
CUST01507,2022-06-13,2023-11-25,9,3848126.94,3.6666666666666665,0,1,9,Fashion,Credit Card,8.666666666666666,0.12777777777777777,36,566,427569.66,0.0,0.1111111111111111,0,1
CUST01509,2021-01-29,2023-03-27,6,13766601.2,4.0,1,0,6,Beauty,E-Wallet,7.6,0.21666666666666667,279,1066,2294433.533333333,0.16666666666666666,0.0,1,1
CUST01510,2023-07-08,2023-08-09,2,2738377.49,4.5,0,0,2,Fashion,COD,14.0,0.0,144,176,1369188.745,0.0,0.0,0,1
CUST01511,2022-04-05,2023-02-12,6,29777934.82,4.333333333333333,1,0,6,Automotive,COD,9.5,0.049999999999999996,322,635,4962989.136666667,0.16666666666666666,0.0,1,1
CUST01512,2021-02-25,2023-05-02,4,705050.3,4.5,0,0,4,Automotive,Bank Transfer,4.666666666666667,0.0875,243,1039,176262.575,0.0,0.0,1,1
CUST01513,2021-01-18,2023-12-28,6,4881072.62,3.8333333333333335,0,0,6,Beauty,Credit Card,7.25,0.025000000000000005,3,1077,813512.1033333334,0.0,0.0,0,1
CUST01514,2021-02-18,2023-12-23,5,1319941.9100000001,4.4,0,0,5,Health,Bank Transfer,9.5,0.12,8,1046,263988.38200000004,0.0,0.0,0,1
CUST01515,2021-06-02,2021-09-18,3,511545.85,3.3333333333333335,1,0,3,Electronics,Bank Transfer,8.5,0.13333333333333333,834,942,170515.28333333333,0.3333333333333333,0.0,1,1
CUST01516,2021-12-13,2023-12-24,5,21573279.279999997,2.8,0,0,5,Books,E-Wallet,11.2,0.16,7,748,4314655.856,0.0,0.0,0,1
CUST01517,2021-06-02,2023-08-10,5,5984282.94,3.6,0,0,5,Automotive,E-Wallet,10.5,0.18,143,942,1196856.588,0.0,0.0,0,1
CUST01518,2022-03-18,2023-04-24,4,2629753.43,4.25,0,0,4,Beauty,Bank Transfer,8.5,0.1,251,653,657438.3575,0.0,0.0,1,1
CUST01519,2021-10-25,2023-01-18,3,442054.44999999995,3.6666666666666665,0,0,3,Automotive,Bank Transfer,5.666666666666667,0.10000000000000002,347,797,147351.4833333333,0.0,0.0,1,1
CUST01520,2022-04-06,2023-08-04,7,4415309.07,4.571428571428571,0,0,7,Fashion,Bank Transfer,6.857142857142857,0.10714285714285714,149,634,630758.4385714286,0.0,0.0,0,1
CUST01521,2022-06-15,2023-10-15,2,868104.3400000001,5.0,0,0,2,Automotive,Debit Card,3.5,0.075,77,564,434052.17000000004,0.0,0.0,0,1
CUST01522,2021-10-08,2023-12-16,6,3880097.61,3.0,1,0,6,Electronics,Bank Transfer,6.333333333333333,0.19999999999999998,15,814,646682.9349999999,0.16666666666666666,0.0,0,1
CUST01523,2021-05-21,2023-10-23,4,2722352.1399999997,4.5,0,0,4,Beauty,Bank Transfer,7.25,0.1625,69,954,680588.0349999999,0.0,0.0,0,1
CUST01524,2021-07-23,2023-08-02,6,3761329.39,3.3333333333333335,0,1,6,Beauty,Debit Card,4.6,0.06666666666666667,151,891,626888.2316666667,0.0,0.16666666666666666,0,1
CUST01525,2021-08-30,2022-01-02,2,610649.24,5.0,1,0,2,Books,COD,12.0,0.4,728,853,305324.62,0.5,0.0,1,1
CUST01526,2021-01-14,2023-12-23,3,1194552.43,3.6666666666666665,0,0,3,Health,COD,6.0,0.18333333333333335,8,1081,398184.1433333333,0.0,0.0,0,1
CUST01527,2021-08-03,2022-12-27,5,3114033.32,4.0,1,0,5,F&B,E-Wallet,10.5,0.18,369,880,622806.664,0.2,0.0,1,1
CUST01528,2022-02-19,2023-06-22,4,394640.92,3.25,0,0,4,Automotive,Bank Transfer,7.25,0.325,192,680,98660.23,0.0,0.0,1,1
CUST01529,2021-01-05,2023-12-28,7,1368070.35,4.0,0,0,7,Electronics,Bank Transfer,3.5,0.09285714285714286,3,1090,195438.62142857144,0.0,0.0,0,1
CUST01530,2021-11-23,2023-09-19,2,461687.36,3.0,0,0,2,Beauty,Bank Transfer,2.0,0.05,103,768,230843.68,0.0,0.0,0,1
CUST01531,2021-12-22,2023-08-30,2,3216348.83,1.0,0,0,2,F&B,COD,1.0,0.175,123,739,1608174.415,0.0,0.0,0,1
CUST01532,2021-02-03,2023-07-13,5,2813643.42,4.2,0,0,5,Sports,Credit Card,4.666666666666667,0.11000000000000001,171,1061,562728.684,0.0,0.0,0,1
CUST01533,2021-08-14,2023-08-09,2,917101.97,2.5,1,0,2,F&B,Bank Transfer,2.0,0.175,144,869,458550.985,0.5,0.0,0,1
CUST01534,2021-02-17,2023-06-14,6,3368770.01,3.6666666666666665,1,0,6,F&B,Credit Card,5.4,0.075,200,1047,561461.6683333333,0.16666666666666666,0.0,1,1
CUST01535,2021-05-02,2022-03-04,3,447343.79000000004,3.0,2,0,3,F&B,Credit Card,5.0,0.15,667,973,149114.59666666668,0.6666666666666666,0.0,1,1
CUST01536,2021-03-24,2023-05-13,2,274186.71,2.5,0,0,2,Beauty,Bank Transfer,7.0,0.075,232,1012,137093.355,0.0,0.0,1,1
CUST01537,2021-04-27,2022-12-01,5,1072111.43,4.2,0,1,5,Beauty,Unknown,11.333333333333334,0.13,395,978,214422.286,0.0,0.2,1,1
CUST01538,2021-09-07,2022-09-30,3,370092.17,4.0,0,0,3,Books,Bank Transfer,5.0,0.13333333333333333,457,845,123364.05666666666,0.0,0.0,1,1
CUST01539,2021-02-27,2023-12-06,4,1508138.0,3.5,0,1,4,Automotive,Bank Transfer,5.0,0.2125,25,1037,377034.5,0.0,0.25,0,1
CUST01540,2021-10-09,2023-04-12,2,348020.25,3.0,0,0,2,Automotive,COD,6.5,0.3,263,813,174010.125,0.0,0.0,1,1
CUST01541,2022-04-26,2023-09-14,5,3824905.77,4.0,0,0,5,Toys,E-Wallet,8.25,0.2,108,614,764981.154,0.0,0.0,0,1
CUST01542,2021-12-30,2023-09-05,3,343168.15,5.0,0,0,3,Automotive,Credit Card,7.0,0.31666666666666665,117,731,114389.38333333335,0.0,0.0,0,1
CUST01543,2021-08-28,2023-11-05,7,1606183.42,4.0,1,0,7,Health,Credit Card,9.8,0.15714285714285717,56,855,229454.7742857143,0.14285714285714285,0.0,0,1
